"AÑO","CODIGOOBJETODELGASTO","CODIGOAUXILIAR","NOMBREOBJETODELGASTO","CODIGOGRUPO","CODIGOSUBGRUPO"
2019,553,7,"Asociación Uruguaya Enfermedades Musculares",5,5
2019,553,9,"Comisiòn Departamental Lucha Contra Cáncer (Treinta y Tres)",5,5
2019,553,11,"Comision Honoraria Salud Cardiovascular",5,5
2019,553,12,"Patronato del Sicópata",5,5
2019,553,14,"Cruz Roja Uruguaya",5,5
2019,553,16,"Asociación Uruguaya de Alzehimer y Similares",5,5
2019,553,17,"Comisiones de Apoyo a Unidades Ejecutoras MSP-ASSE",5,5
2019,553,18,"Instituciones en Convenio- Junta Nacional de Drogas",5,5
2019,553,19,"Fundación Férnandez Enciso-Apoyo a la Atención de Salud FFAA",5,5
2019,553,20,"Renta Afectada de la Recaudación de la DNLQ al IMAE",5,5
2019,553,21,"Comisión Honoraria Lucha contra el Cáncer",5,5
2019,553,24,"Patronato del Sicópata",5,5
2019,553,26,"Fondo Nacional de Recursos",5,5
2019,553,27,"Asociación de Apoyo al Implantado Coclear",5,5
2019,553,28,"Asociación del Seropositivo",5,5
2019,553,29,"Centro para la Inclusión Tecnológica y Social - Salud Bucal",5,5
2019,553,30,"Instituto Nacional Formación Profesional",5,5
2019,553,31,"Asociación de Hemofílicos del Uruguay",5,5
2019,553,32,"Centro de Rehabilitación Ecuestre ""El Tornado"" J.Lacaze",5,5
2019,553,33,"Fundación PORSALEU",5,5
2019,553,34,"Asociación de Fibromialgia",5,5
2019,553,35,"Asociación de Diabéticos de Durazno",5,5
2019,553,36,"Fundación Diabetes del Uruguay",5,5
2019,553,37,"Asociación  de Diabéticos del Uruguay",5,5
2019,553,38,"Centro de Rehabilitación de Maldonado - CEREMA",5,5
2019,553,39,"Hogar Italiano",5,5
2019,554,0,"De Asistencia Social",5,5
2019,554,1,"Asociación Honoraria de Salvamentos Marítimos y Fluviales",5,5
2019,554,2,"Obra Don Orione",5,5
2019,554,4,"Comisión Honoraria Pro/Erradicación Vivienda Insalubre Rural",5,5
2019,554,6,"Pequeño Cotolengo Uruguayo Obra Don Orione",5,5
2019,554,7,"Asociación Uruguaya de Protección a la Infancia",5,5
2019,554,8,"Asociación Pro Recuperación del Inválido",5,5
2019,554,9,"Asociación Nal p/el Niño Lisiado ""Esc.Franklin D. Roosvelt""",5,5
2019,554,11,"Plenario Nacional del Impedido",5,5
2019,554,12,"Organización Nacional Pro Laboral Lisiados",5,5
2019,554,13,"Instituto Nacional de Ciegos",5,5
2019,554,14,"Acción Coordinadora y Renvindicadora de Impedido del Uruguay",5,5
2019,554,15,"Asociación Down",5,5
2019,554,16,"Escuela Nº 200 de Discapacitados",5,5
2019,554,18,"Centro Educativo Atención Psicosis Infantil y Autismo Salto",5,5
2019,554,19,"Federación Urug.Soc.de Padres y Personas Capac.Mentales Dif",5,5
2019,554,20,"Movimiento Nacional Recupperación Minusválido",5,5
2019,554,21,"Asociación Uruguaya Catalana",5,5
2019,554,23,"Comision Nacional Honoraria del Discapacitado",5,5
2019,554,25,"Comisión Nacional de Centros de Atención a la Infancia CAIF",5,5
2019,554,26,"Asociación Pro Discapaciatado Mental de Paysandú",5,5
2019,554,29,"Apoyo a la Escuela Nº 97 Discapacitados de Salto",5,5
2019,554,31,"Club Pro Bienestar del Anciano Juan Yaport",5,5
2019,554,33,"Voluntarios de Coordinación Social",5,5
2019,554,35,"Patronato Nacional de Liberados y Excarcelados",5,5
2019,554,36,"Asociación Uruguaya Padres de Personas c/Autismo Infantil",5,5
2019,554,37,"Asociación Padres y Amigos del Discapacitado de Tacuarembó",5,5
2019,554,38,"Instituto Canadá de Rehabilitación",5,5
2019,554,39,"Institución Esclerosis Múltiple del Uruguay",5,5
2019,554,41,"Asociación Padres y Amigos Discapacitado de Lavalleja",5,5
2019,554,42,"UDI 3 de Diciembre",5,5
2019,554,43,"Asociación Impedidos Duraznenses",5,5
2019,554,44,"Asociación Uruguaya Escuela Familiares Agrarios",5,5
2019,554,45,"Comisión Honoraria del Discapacitado-Servicio de Transporte",5,5
2019,554,46,"Asociación de Ayuda Integral al Discapacitado Lascanense",5,5
2019,554,47,"Asociación de Discapacitados de Barros Blancos",5,5
2019,554,48,"Centro Padres y Amigos de Discapacitados de Sarandí del Yí",5,5
2019,554,49,"Centro Integral de Atención a Personas Vulnerables",5,5
2019,554,50,"Hogar de Ancianos de Mariscala",5,5
2019,554,51,"Organización Renacer",5,5
2019,554,52,"Asociación Uruguaya Discapacidad Independiente-Tercera Edad",5,5
2019,554,53,"Centro de Apoyo al Discapacitado de Juan Lacaze",5,5
2019,554,54,"Centro Virchow Cooperativa en Intervención Social",5,5
2019,554,55,"El Sarandi Hogar Valdense",5,5
2019,554,56,"Fundación  Apoyo y Promoción Perros de Asistencia FUNDAPASS",5,5
2019,554,57,"Fundación Voz de la Mujer (J.Lacaze)",5,5
2019,554,58,"Hogar de Ancianos de Mercedes",5,5
2019,554,59,"Liga de Defensa Social",5,5
2019,554,60,"Asociación Sindrome de Down de Paysandu (ASDOPAY)",5,5
2019,554,61,"Asociación Uruguaya de Atención a la Infancia en Riesgo",5,5
2019,554,62,"Unión Nacional de Protección a la Infancia",5,5
2019,554,63,"SEDHU",5,5
2019,554,64,"Fundación Dianova del Uruguay",5,5
2019,554,65,"Red Uruguaya contra la Violencia Doméstica y Sexual",5,5
2019,554,68,"Union Nacional de Ciegos del Uruguay",5,5
2019,554,69,"Fundación Sin Limites",5,5
2019,554,70,"Hogar de Ancianos Blanca Rubio de Rubio",5,5
2019,554,71,"Instituto Nacer-Crecer y Vivir (NA.CRE.VI)",5,5
2019,554,72,"Transferencia Programas calle y atención mujeres y niños",5,5
2019,554,73,"Transferencia para gestión casas asistidas - refugios",5,5
2019,554,74,"Transferencia para gestión Centros Atención Ley de Faltas",5,5
2019,554,76,"Espacio Participativo de Usuarios de la Salud",5,5
2019,554,77,"Asociación Autismo en Uruguay",5,5
2019,554,78,"Asociación Civil ""El Abrojo""",5,5
2019,554,79,"Asociación Down de Flores - ADOLFO",5,5
2019,554,80,"Asociación Martín Echegoyen del Pino",5,5
2019,554,81,"Asociación de Sordos-Ciegos del Uruguay",5,5
2019,554,82,"Asociación Uruguaya Perros Lazarillos de Asistencia p/Ciegos",5,5
2019,554,83,"Equinoterapia Abrazo a la Esperanza",5,5
2019,554,84,"Factor Solidaridad",5,5
2019,554,85,"Hogar de Ancianos de Pan de Azúcar",5,5
2019,554,86,"Hogar Ginés Cairo de Medina",5,5
2019,554,88,"Observatorio de los Derechos p/personas Discapacitados",5,5
2019,554,89,"SOS Canino",5,5
2019,554,90,"Trastorno del Espectro Autista (TEA)",5,5
2019,554,91,"Hogar Interno Nuestra Casa",5,5
2019,554,92,"Asociaciòn Pequeña Obra de la Divina Providencia",5,5
2019,554,93,"Pequeñas Hermanas Misioneras de la Caridad",5,5
2019,554,94,"Comisión Pro Bienestar Social del Anciano de Santa Rosa",5,5
2019,554,95,"Centro Diurno y Hogar de Ancianos ""Don Joaquín""",5,5
2019,554,96,"Programa Claves",5,5
2019,554,97,"Fundación Hogar Nuevos Caminos",5,5
2019,554,98,"Asociación Civil Vida Plena",5,5
2019,554,99,"Asociación Civil ""Cooperadora Personas Diferentes"" COOPERDI""",5,5
2019,554,100,"Cadis Colonia Suiza",5,5
2019,554,101,"Asociación Down de Salto",5,5
2019,555,0,"Deportivas,Culturales y Recreativas",5,5
2019,555,1,"Comite Olímpico Uruguayo",5,5
2019,555,4,"Comisión del Fondo Nacional de Teatro",5,5
2019,555,5,"Cooperativa de trabajadores hábiles e inhábiles (COTHAIN)",5,5
2019,555,6,"Asociación de Padres y Amigos Discapacitados de Rivera",5,5
2019,555,7,"Escuela Granja Nº24 Maestro Cándido Villar San Carlos",5,5
2019,555,11,"Comité Paralímpico Uruguayo",5,5
2019,555,12,"Club de Niños ""Cerro del Marco"" (Rivera)",5,5
2019,555,13,"Asociación Civil Olimpiadas Especiales Uruguayas",5,5
2019,555,15,"Asociación Cristiana de Jóvenes de San José",5,5
2019,555,16,"Biblioteca Pública Juan Lacaze ""José Enrique Rodó""",5,5
2019,555,17,"Asociación de Jovenes de Salto",5,5
2019,555,18,"Cinemateca Uruguaya",5,5
2019,555,19,"Programa ""Salir Adelante"" de B'nai B'rith",5,5
2019,555,20,"Fundación Mario Benedetti",5,5
2019,555,21,"Museo Torres García",5,5
2019,555,22,"Fundación A Ganar",5,5
2019,555,23,"Asociación Patriótica del Uruguay",5,5
2019,555,24,"Biblioteca José Pedro Varela",5,5
2019,555,25,"Asociación Civil ""Corazones con Alas""",5,5
2019,555,26,"Asociación Uruguaya Cultural y Social de Ciegos (ACSUC)",5,5
2019,555,27,"Federación Uruguaya de Teatro Independiente",5,5
2019,555,28,"Mujeres de Negro",5,5
2019,555,29,"Movimiento Cultural Jazz a la Calle",5,5
2019,555,30,"Fondo con destino a infraestructura deportiva (OFI)",5,5
2019,555,31,"Fondo con destino a infraestructura deportiva (AUF)",5,5
2019,559,0,"Transferencias Corrientes A Otras Instit. Sin Fines De Lucro",5,5
2019,559,2,"Instituto Nacional de Semilla",5,5
2019,559,3,"Instituto Promoción Inversión y Exportación Uruguay XXI",5,5
2019,559,4,"Partidos Políticos- Elecciones Internas y Departamentales",5,5
2019,559,5,"Aporte del Estado a Partidos Politicos",5,5
2019,559,7,"Sociedad ""El Refugio"" Asociación Protectora de Animales",5,5
2019,559,10,"Organismo Uruguayo de Acreditación",5,5
2019,559,11,"Comisión.H.Erradic.Vivienda Rural Insalubre ( R.Afect.)",5,5
2019,559,14,"MEVIR- (Rta.Afect)",5,5
2019,559,15,"Comisión Nacional del Uruguay para la Unesco",5,5
2019,559,17,"Movimiento Nacional de Usuarios de Salud Pública y Privada",5,5
2019,559,20,"Asociación Nueva Voz",5,5
2019,559,21,"Instituto Nacional. de Cooperativismo-INACOOP",5,5
2019,559,22,"Instituto Nacional de Logística-INALOG",5,5
2019,559,31,"Asociación Civil "" Maestra Juana Guerra""",5,5
2019,559,32,"Centro Dia",5,5
2019,559,33,"Transferencia para fortalecimiento",5,5
2019,559,34,"Transferencia para fortalecimiento institucional",5,5
2019,559,35,"Transferencia OSC y Personas Publicas no Estatales",5,5
2019,559,36,"Plan Nacional de Agroecología",5,5
2019,559,37,"Amigos de los Animales de Paysandú",5,5
2019,559,38,"Animales sin Hogar",5,5
2019,559,39,"Refugio PGA",5,5
2019,559,40,"Asociación de Amigas y Amigos del Museo de la Memoria",5,5
2019,561,0,"Cientificas y De Investigación",5,6
2019,562,0,"Educativas",5,6
2019,563,0,"De Proteccion a La Salud",5,6
2019,563,1,"Comisión Honoraria de Admin.y Ejec. Proy  PNI Hosp Maciel",5,6
2019,563,2,"Comisión Honoraria de Admin.y Ejec.Proy PNI Hospital Pasteur",5,6
2019,563,3,"Comisión Honoraria Admin.y Ejec. Proy PNI H.Pereira Rossell",5,6
2019,564,0,"De Asistencia Social",5,6
2019,565,0,"Deportivas,Culturales y Recreativas",5,6
2019,569,0,"Transferencias De Capital a Otras Instit. Sin Fines De Lucro",5,6
2019,571,0,"Jubilaciones",5,7
2019,572,0,"Pensiones",5,7
2019,573,0,"Pensiones Graciables",5,7
2019,574,0,"Pensiones A La Vejez",5,7
2019,575,0,"Transferencia Unid.Fam.p/Cese, Activ.JerarcasPol./Part.Conf.",5,7
2019,575,1,"Subsidio Cargos Politicos/Part.Conf.85%",5,7
2019,576,38,"Prestacion 15% s/retribuciones funcionarios c/60 a 69 años",5,7
2019,576,41,"Incentivo Retiro>=58años31/12/05 y causal/1/1/08",5,7
2019,576,42,"Inc.Retiro>=64años31/12/05 c/causal Jub.Palacio Legislativo",5,7
2019,576,43,"Beneficio para causahabientes de incentivos",5,7
2019,576,44,"Incentivo Retiro>=58años31/12/08 y causal/1/1/11",5,7
2019,576,45,"Incentivo Retiro funcionarios de AFE",5,7
2019,577,0,"Becas que no impliquen relación laboral ni pasantías país",5,7
2019,577,1,"Becas de Estudio -Territorio Nal.",5,7
2019,577,4,"Becas Convenios I.N.J.U.",5,7
2019,577,5,"Becas Magisterio",5,7
2019,577,6,"Becas, Cursos Cortos y Pasantías en Exterior",5,7
2019,577,7,"Fondo de Solidaridad (R.Afect.)",5,7
2019,578,0,"Beneficios Sociales",5,7
2019,578,1,"Asignaciones Familiares Clases Pasivas",5,7
2019,578,2,"Asignaciones Familiares (Hijos Func.Pcos.Fallecidos.)",5,7
2019,578,3,"Asistencia Colectiva Personal Policial Interior",5,7
2019,578,5,"Indemnización p/despido y seguro de desempleo No Func.Pub.",5,7
2019,578,6,"Asistencia Colectiva Personal Policial Interior-Retirados",5,7
2019,578,7,"Servicio Odontológico, Guardería y otros",5,7
2019,578,8,"Asignación Familiar Empleado Actividad Privada",5,7
2019,578,9,"Alimentación menores a Cargo de Cuidadoras",5,7
2019,578,10,"Hogar Constituído subsidio Cargos de Confianza",5,7
2019,578,12,"Asistencia Integral-excepto medicament, téc.diag.y trat-ASSE",5,7
2019,578,13,"Fallecimiento o Incapacidad Perm. 6 o 3 meses sueldo nom.",5,7
2019,578,14,"Medicamentos p/ Asistencia Integral ASSE",5,7
2019,578,15,"Técnicas de Diagnóstico y Tratamientos p/Asist.Integral ASSE",5,7
2019,578,17,"Reintegro Gastos Sepelio",5,7
2019,578,19,"Contribución Anep a Docentes p/compra computadora P.Ceibal",5,7
2019,578,20,"Subsidio transitorio por incapacidad parcial-MI",5,7
2019,578,21,"Ayuda Alimentaria Pensiones no contrib.por vejez o invalidez",5,7
2019,578,22,"Hogar Constituído (Viudas, hijos/otro fam. menor cargo etc)",5,7
2019,578,97,"Canasta Fin de Año",5,7
2019,578,98,"SICE-Gastos Promoción y Bienestar Social VsSinDiscr/EMP.Púb.",5,7
2019,578,99,"Gastos Promoción y Bienestar Social VsSin Discr./EMP.Púb.",5,7
2019,579,0,"Otras",5,7
2019,579,1,"Contribuciones Deportiv, Artístic, Cultural.y Atención Salud",5,7
2019,579,6,"Beneficio en Especie",5,7
2019,579,7,"Distribución de Producido Decomisos",5,7
2019,579,8,"Reparatoria p/Vivienda Func.Policial fallecido acto servicio",5,7
2019,579,9,"Asistencia Cobertura temporal de Transporte",5,7
2019,579,13,"Ingreso Ciudadano",5,7
2019,579,14,"Subsidio boletos estudiantes Interior Area Metropolitana",5,7
2019,579,19,"""Mesadas - INAU""",5,7
2019,579,20,"Premios al Reconocimiento Funcional-Policial",5,7
2019,579,21,"Tarjeta alimentaria a hogares c/ingresos menores a 1.25 CBA",5,7
2019,579,22,"Licitación leche fortificada en hierro",5,7
2019,579,23,"Transferencia a INAU p/desempeño de Niños Cantores",5,7
2019,579,24,"Programa Acogimiento Familiar INAU",5,7
2019,579,25,"Subvención Sector Vestimenta",5,7
2019,579,26,"Asistencia a la Vejez",5,7
2019,579,27,"Subsidio boletos estudiantes para Montevideo",5,7
2019,579,28,"Subsidio boleto p/estudiantes sin Transporte Público",5,7
2019,579,29,"Servicio Transporte Programa Cercanía-PLan 7 Zonas",5,7
2019,579,30,"Tarjeta Alimentaria INDA",5,7
2019,579,31,"Comercios solidarios por entrega de leche fortificada",5,7
2019,579,32," Asistentes Personales-Tele-Asistencia a pers.discap.severas",5,7
2019,579,33,"Jóvenes en Red",5,7
2019,581,0,"Transferencias  Corrientes A Organismos Internacionales",5,8
2019,581,1,"Cuotas Anuales Afiliac.Organismos Internacionales",5,8
2019,581,6,"FOMIN - (Fondo Multilateral De Inversion)",5,8
2019,581,7,"Convenio/Proyecto entre Inc/Org.Internacionales:PNUD, IICA.",5,8
2019,581,8,"Mantenimiento de Sede de MERCOSUR",5,8
2019,581,9,"Cuotas adeudas ej.anters.MGAP a FAO",5,8
2019,581,10,"Fondo de Controversias del MERCOSUR",5,8
2019,581,11,"FOMIN II - (Fondo Multilateral de Inversiones II)",5,8
2019,581,12,"FONTAGRO - (Fondo Regional de Tecnología Agropecuaria)",5,8
2019,582,0,"Transferencias Corrientes a Gobiernos Extranjeros",5,8
2019,582,1,"Convenio Cooperación Uruguay-Mexico",5,8
2019,583,0,"Transferencias De Capital  a Organismos Internacionales",5,8
2019,584,0,"Transferencias De Capital a Gobiernos Extranjeros",5,8
2019,589,0,"Otras Transferencias al Exterior",5,8
2019,591,0,"Otras Transferencias Corrientes",5,9
2019,591,1,"Fondo Hipico",5,9
2019,591,5,"Delegación Uruguaya ante Comisión Mixta Laguna Merin",5,9
2019,591,9,"Fondo Apoyo Coop.Técnica Economica Internacional",5,9
2019,591,10,"Fondo.Apoyo Centro Nacional Propiedad Industrial",5,9
2019,591,11,"Fondo Agropecuario de Emergencias",5,9
2019,591,12,"Fondo de Garantìa- Instituciones Asistencia Medica Colectiva",5,9
2019,591,14,"Comité Nacional de Calidad",5,9
2019,591,16,"Sistema Nacional de Emergencia",5,9
2019,591,17,"Instituto Nacional de Carnes",5,9
2019,591,18,"Fondo Reintegro de impuestos a turistas",5,9
2019,591,19,"Apoyo a Organizaciones y/o personas para fomento del turismo",5,9
2019,591,20,"Dragado del Canal Martín García y Río Uruguay",5,9
2019,592,0,"Otras Transferencias De Capital",5,9
2019,592,1,"Comision Pro-Remodelacion Hospital Maciel",5,9
2019,599,0,"Otras Transferencias no incluidas en las anteriores",5,9
2019,599,1,"Partida Anual Apoyo Sectores Sociales Críticos",5,9
2019,599,4,"Convenio Marco MEF-Instituciones de Enseñanza",5,9
2019,611,0,"Intereses y Gastos de Letras de Tesoreria",6,1
2019,612,0,"Intereses y Gastos de Bonos del Tesoro",6,1
2019,613,0,"Intereses y Gtos.de Obligaciones Negoc. de Institucion Finan",6,1
2019,614,0,"Intereses y Gtos. de Obligaciones Negocia.de Instit. No Fina",6,1
2019,615,0,"Intereses de Proveedores",6,1
2019,619,0,"Intereses y Gastos de Otros Docum.de Deuda Interna",6,1
2019,621,0,"Intereses y Gtos.de Préstamos Internos Conced.por Empr.Finan",6,2
2019,622,0,"Intereses y Gtos.dePréstamos Internos Conc.por Empr.no Finan",6,2
2019,623,0,"Intereses y Gtos.dePrést. Internos Conc.por Instit. Priv.Fin",6,2
2019,624,0,"Intereses y Gtos.de Prést.Internos Conc. por Inst.Priv.noFi",6,2
2019,625,0,"Intereses y Gtos.de Prést.Internos Conc.por la Adm.Central",6,2
2019,626,0,"Intereses y Gtos.de Prést.Internos Conc.por Instit.deSeg.Soc",6,2
2019,627,0,"Intereses y Gtos. De Prestamos Internos  Conc. Por Gobiernos",6,2
2019,628,0,"Intereses y Gtos. De Prest. Internos Conc. Por Instit. Desce",6,2
2019,629,0,"Intereses y Gastos De Prestamos Internos  Concedidos Por Pro",6,2
2019,632,0,"Intereses Y Gastos De Bonos Del Tesoro",6,3
2019,639,0,"Intereses Y Gastos De Otros Documentos De Deuda Externa",6,3
2019,641,0,"Intereses y Gtos.de Préstamos Exter.Conc.por Organ. Multilat",6,4
2019,642,0,"Intereses y Gtos.de Préstamos Exter.Conc.por Gobiernos Extr.",6,4
2019,643,0,"Intereses yGtos.de Préstamos Exter.Conc.porInstit.Priv.Finan",6,4
2019,644,0,"Intereses yGtos.dePréstamos Exter.Conc.Por Instit.Priv.noFin",6,4
2019,645,0,"Intereses y Gastos de Préstamos Exter.Concedidos Por Prov",6,4
2019,699,0,"Otros Intereses y Gastos no incluidos en los anteriores",6,9
2019,711,0,"Sentencias Judiciales A52 L17930",7,1
2019,711,1,"Cumplimientos de Sentencias Judiciales Art. 733 Ley 19.355",7,1
2019,713,0,"Acontecimientos Graves o Imprevistos",7,1
2019,714,0,"Acuerdo o Convenio Judicial",7,1
2019,721,0,"Gastos Extraordinarios",7,2
2019,721,1,"Gastos Extraordinarios en el exterior",7,2
2019,722,0,"Honores Fúnebres Ley 14.458",7,2
2019,731,0,"Gastos Confidenciales A71 L15809, A15 L16134 y A221 L16170",7,3
2019,741,0,"Refuerzo de Créditos Funcionamiento e Inversión",7,4
2019,749,0,"Otras Partidas a Reaplicar",7,4
2019,749,4,"Convenios Poder Judicial Funcionarios (ni magistr, ni infor)",7,4
2019,749,5,"Pago Convenio Poder Judicial y Otros",7,4
2019,749,6,"Partida a Reaplicar- Fdo. de Fomento Granja A1L17503",7,4
2019,749,11,"Partida a Reaplicar- derogación de rentas afectadas",7,4
2019,749,12,"Partida a Reaplicar ""Fdo Desarrollo Artist y Cultural SODRE""",7,4
2019,749,13,"Partida a reaplicar Subvención por derogación impuestos",7,4
