"AÑO","CODIGOINCISO","CODIGOPROGRAMA","CODIGOPROYECTO","NOMBREPROYECTO"
2018,10,360,925,"Refacciones y adecuaciones edificios MTOP"
2018,10,360,926,"Equipamiento Archivo Gráfico y Material Topográfico"
2018,10,360,927,"Equipamiento de Oficina"
2018,10,360,929,"Gastos asesorías, compra de equipos y vehículos"
2018,10,360,934,"Coordinación, difusión, extensión e investigación aplicada"
2018,10,360,935,"Desarrollo de bases y equipamiento de las redes informáticas"
2018,10,360,936,"Desarrollo Tecnológico y Capacitación"
2018,10,360,937,"Desarrollo y Complementación de los Sistemas Micrográficos"
2018,10,360,938,"Automatización y Regularización de Gestión"
2018,10,360,939,"Infraestructura Nacional de Datos Espaciales"
2018,10,360,956,"Puente Colonia Bs.As."
2018,10,360,971,"Equipamiento y mobiliario de oficina"
2018,10,360,972,"Informática"
2018,10,360,973,"Inmuebles"
2018,10,360,974,"Vehículos"
2018,10,360,999,"Mantenimiento y conservación de la red"
2018,10,361,0,"Funcionamiento"
2018,10,361,701,"Fortalecimiento  institucional"
2018,10,361,702,"Convenios"
2018,10,361,706,"Equipamiento informático"
2018,10,361,712,"Anillo Colector Perimetral de Montevideo"
2018,10,361,722,"Rutas Varias"
2018,10,361,725,"Fortalecimiento Institucional"
2018,10,361,730,"Inversión de Ejercicios Anteriores"
2018,10,361,745,"Investigación Estudios de Preinversión y contralor de obras"
2018,10,361,750,"Rutas"
2018,10,361,752,"Puentes"
2018,10,361,754,"Seguridad Vial"
2018,10,361,756,"Mejoramiento Institucional"
2018,10,361,757,"Puertos y Vías Navegables"
2018,10,361,758,"Adq. inmuebles, equipos, herramientas, ropa trabajo, etc."
2018,10,361,759,"Gastos de estudio y preinversión"
2018,10,361,760,"Recursos Hídricos, materiales fluviales y obras hidráulicas"
2018,10,361,761,"Regul.de part.de Obras ejec.por el sist.de Adm.Directa"
2018,10,361,762,"Adquisición de maquinaria"
2018,10,361,763,"Renovación del Parque Automotor"
2018,10,361,764,"Obradores y Sedes Dirección Nacional Arquitectura"
2018,10,361,765,"Expropiaciones para Obras"
2018,10,361,766,"Mantenimiento de balanzas"
2018,10,361,769,"Controles de pesaje e Inspección Técnica Vehicular"
2018,10,361,771,"Adquisición de vehículos"
2018,10,361,773,"Edificios"
2018,10,361,777,"Ruta 1: Libertad - Colonia"
2018,10,361,788,"Muestras y Exposiciones"
2018,10,361,845,"Adquisición de Vehículos"
2018,10,361,846,"Programa Hidrovía Paraná-Paraguay"
2018,10,361,847,"Desarrollo de la Marina Mercante Nacional"
2018,10,361,848,"Reformulación del cuerpo inspectivo"
2018,10,361,849,"Asistencia técnica"
2018,10,361,850,"Servicios de transporte por carretera"
2018,10,361,853,"Mantenimiento del programa"
2018,10,361,855,"Mantenimiento del Programa"
2018,10,361,856,"Mantenimiento del Programa"
2018,10,361,857,"Plan de Mantenimiento"
2018,10,361,858,"Mantenimiento"
2018,10,361,859,"Mantenimiento del programa"
2018,10,361,860,"Desarrollo Plan director Area Metropolitana de Montevideo"
2018,10,361,861,"Consolidar la formalidad en el transporte de cargas por carr"
2018,10,361,862,"Fortalecimiento institucional"
2018,10,361,900,"Apoyo al Plan de Emergencia Social"
2018,10,361,903,"Seguridad en el tránsito"
2018,10,361,908,"Asistencia Técnica"
2018,10,361,923,"Culminación y refacción de las obras del Edificio EDIR"
2018,10,361,924,"Planes Especiales de Interés Nacional"
2018,10,361,925,"Refacciones y adecuaciones edificios MTOP"
2018,10,361,926,"Equipamiento Archivo Gráfico y Material Topográfico"
2018,10,361,927,"Equipamiento de Oficina"
2018,10,361,929,"Gastos asesorías, compra de equipos y vehículos"
2018,10,361,934,"Coordinación, difusión, extensión e investigación aplicada"
2018,10,361,935,"Desarrollo de bases y equipamiento de las redes informáticas"
2018,10,361,936,"Desarrollo Tecnológico y Capacitación"
2018,10,361,937,"Desarrollo y Complementación de los Sistemas Micrográficos"
2018,10,361,938,"Automatización y Regularización de Gestión"
2018,10,361,939,"Infraestructura Nacional de Datos Espaciales"
2018,10,361,956,"Puente Colonia Bs.As."
2018,10,361,971,"Equipamiento y mobiliario de oficina"
2018,10,361,972,"Informática"
2018,10,361,973,"Inmuebles"
2018,10,361,974,"Vehículos"
2018,10,361,999,"Mantenimiento y conservación de la red"
2018,10,362,0,"Funcionamiento"
2018,10,362,501,"Fortalecimiento Institucional"
2018,10,362,701,"Fortalecimiento  institucional"
2018,10,362,702,"Convenios"
2018,10,362,706,"Equipamiento informático"
2018,10,362,712,"Anillo Colector Perimetral de Montevideo"
2018,10,362,722,"Rutas Varias"
2018,10,362,725,"Fortalecimiento Institucional"
2018,10,362,730,"Inversión de Ejercicios Anteriores"
2018,10,362,745,"Investigación Estudios de Preinversión y contralor de obras"
2018,10,362,750,"Rutas"
2018,10,362,752,"Puentes"
2018,10,362,754,"Seguridad Vial"
2018,10,362,756,"Mejoramiento Institucional"
2018,10,362,757,"Puertos y Vías Navegables"
2018,10,362,758,"Adq. inmuebles, equipos, herramientas, ropa trabajo, etc."
2018,10,362,759,"Gastos de estudio y preinversión"
2018,10,362,760,"Recursos Hídricos, materiales fluviales y obras hidráulicas"
2018,10,362,761,"Regul.de part.de Obras ejec.por el sist.de Adm.Directa"
2018,10,362,762,"Adquisición de maquinaria"
2018,10,362,763,"Renovación del Parque Automotor"
2018,10,362,764,"Obradores y Sedes Dirección Nacional Arquitectura"
2018,10,362,765,"Expropiaciones"
2018,10,362,766,"Mantenimiento de balanzas"
2018,10,362,767,"Expropiaciones del Ferrocarril Central"
2018,10,362,769,"Controles de pesaje e Inspección Técnica Vehicular"
2018,10,362,771,"Adquisición de vehículos"
2018,10,362,773,"Edificios"
2018,10,362,777,"Ruta 1: Libertad - Colonia"
2018,10,362,788,"Muestras y Exposiciones"
2018,10,362,845,"Adquisición de Vehículos"
2018,10,362,846,"Programa Hidrovía Paraná-Paraguay"
2018,10,362,847,"Desarrollo de la Marina Mercante Nacional"
2018,10,362,848,"Reformulación del cuerpo inspectivo"
2018,10,362,849,"Asistencia técnica"
2018,10,362,850,"Servicios de transporte por carretera"
2018,10,362,853,"Mantenimiento del programa"
2018,10,362,855,"Mantenimiento del Programa"
2018,10,362,856,"Mantenimiento del Programa"
2018,10,362,857,"Plan de Mantenimiento"
2018,10,362,858,"Mantenimiento"
2018,10,362,859,"Mantenimiento del programa"
2018,10,362,860,"Desarrollo Plan director Area Metropolitana de Montevideo"
2018,10,362,861,"Consolidar la formalidad en el transporte de cargas por carr"
2018,10,362,862,"Fortalecimiento institucional"
2018,10,362,900,"Apoyo al Plan de Emergencia Social"
2018,10,362,903,"Seguridad en el tránsito"
2018,10,362,908,"Asistencia Técnica"
2018,10,362,923,"Culminación y refacción de las obras del Edificio EDIR"
2018,10,362,924,"Planes Especiales de Interés Nacional"
2018,10,362,925,"Refacciones y adecuaciones edificios MTOP"
2018,10,362,926,"Equipamiento Archivo Gráfico y Material Topográfico"
2018,10,362,927,"Equipamiento de Oficina"
2018,10,362,929,"Gastos asesorías, compra de equipos y vehículos"
2018,10,362,934,"Coordinación, difusión, extensión e investigación aplicada"
2018,10,362,935,"Desarrollo de bases y equipamiento de las redes informáticas"
2018,10,362,936,"Desarrollo Tecnológico y Capacitación"
2018,10,362,937,"Desarrollo y Complementación de los Sistemas Micrográficos"
2018,10,362,938,"Automatización y Regularización de Gestión"
2018,10,362,939,"Infraestructura Nacional de Datos Espaciales"
2018,10,362,956,"Puente Colonia Bs.As."
2018,10,362,971,"Equipamiento y Mobiliario de Oficina"
2018,10,362,972,"Informática"
2018,10,362,973,"Inmuebles"
2018,10,362,974,"Vehículos"
2018,10,362,999,"Mantenimiento y conservación de la red"
2018,10,363,0,"Funcionamiento"
2018,10,363,502,"Mejoramiento Institucional"
2018,10,363,701,"Fortalecimiento  institucional"
2018,10,363,702,"Convenios"
2018,10,363,706,"Equipamiento informático"
2018,10,363,712,"Anillo Colector Perimetral de Montevideo"
2018,10,363,722,"Rutas Varias"
2018,10,363,725,"Fortalecimiento Institucional"
2018,10,363,730,"Inversión de Ejercicios Anteriores"
2018,10,363,745,"Investigación, estudios de preinversión y contralor de obras"
2018,10,363,750,"Rutas"
2018,10,363,752,"Puentes"
2018,10,363,754,"Seguridad Vial"
2018,10,363,755,"Vías Navegables"
2018,10,363,756,"Mejoramiento Institucional"
2018,10,363,757,"Puertos"
2018,10,363,758,"Adq. inmuebles, equipos, herramientas, ropa trabajo, etc."
2018,10,363,759,"Gastos de estudio y preinversión"
2018,10,363,760,"Obras Hidráulicas y  materiales fluviales"
2018,10,363,761,"Regul.de part.de Obras ejec.por el sist.de Adm.Directa"
2018,10,363,762,"Adquisición de maquinaria"
2018,10,363,763,"Renovación del Parque Automotor"
2018,10,363,764,"Obradores y Sedes Dirección Nacional Arquitectura"
2018,10,363,765,"Expropiaciones para Obras"
2018,10,363,766,"Mantenimiento de balanzas"
2018,10,363,769,"Controles de pesaje e Inspección Técnica Vehicular"
2018,10,363,771,"Adquisición de vehículos"
2018,10,363,773,"Edificios"
2018,10,363,777,"Ruta 1: Libertad - Colonia"
2018,10,363,788,"Muestras y Exposiciones"
2018,10,363,845,"Adquisición de Vehículos"
2018,10,363,846,"Programa Hidrovía Paraná-Paraguay"
2018,10,363,847,"Desarrollo de la Marina Mercante Nacional"
2018,10,363,848,"Reformulación del cuerpo inspectivo"
2018,10,363,849,"Asistencia técnica"
2018,10,363,850,"Servicios de transporte por carretera"
2018,10,363,853,"Mantenimiento del programa"
2018,10,363,855,"Mantenimiento del Programa"
2018,10,363,856,"Mantenimiento del programa"
2018,10,363,857,"Plan de Mantenimiento"
2018,10,363,858,"Mantenimiento"
2018,10,363,859,"Mantenimiento del programa"
2018,10,363,860,"Desarrollo Plan director Area Metropolitana de Montevideo"
2018,10,363,861,"Consolidar la formalidad en el transporte de cargas por carr"
2018,10,363,862,"Fortalecimiento institucional"
2018,10,363,900,"Apoyo al Plan de Emergencia Social"
2018,10,363,903,"Seguridad en el tránsito"
2018,10,363,908,"Asistencia Técnica"
2018,10,363,923,"Culminación y refacción de las obras del Edificio EDIR"
2018,10,363,924,"Planes Especiales de Interés Nacional"
2018,10,363,925,"Refacciones y adecuaciones edificios MTOP"
2018,10,363,926,"Equipamiento Archivo Gráfico y Material Topográfico"
2018,10,363,927,"Equipamiento de Oficina"
2018,10,363,929,"Gastos asesorías, compra de equipos y vehículos"
2018,10,363,934,"Coordinación, difusión, extensión e investigación aplicada"
2018,10,363,935,"Desarrollo de bases y equipamiento de las redes informáticas"
2018,10,363,936,"Desarrollo Tecnológico y Capacitación"
2018,10,363,937,"Desarrollo y Complementación de los Sistemas Micrográficos"
2018,10,363,938,"Automatización y Regularización de Gestión"
2018,10,363,939,"Infraestructura Nacional de Datos Espaciales"
2018,10,363,956,"Puente Colonia Bs.As."
2018,10,363,971,"Equipamiento y Mobiliario de Oficina"
2018,10,363,972,"Informática"
2018,10,363,973,"Inmuebles"
2018,10,363,974,"Vehículos"
2018,10,363,999,"Mantenimiento y conservación de la red"
2018,10,365,0,"Funcionamiento"
2018,10,365,701,"Fortalecimiento  institucional"
2018,10,365,702,"Convenios"
2018,10,365,706,"Equipamiento informático"
2018,10,365,712,"Anillo Colector Perimetral de Montevideo"
2018,10,365,722,"Rutas Varias"
2018,10,365,725,"Fortalecimiento Institucional"
2018,10,365,730,"Inversión de Ejercicios Anteriores"
2018,10,365,745,"Investigación Estudios de Preinversión y contralor de obras"
2018,10,365,750,"Rutas"
2018,10,365,752,"Puentes"
2018,10,365,754,"Seguridad Vial"
2018,10,365,756,"Mejoramiento Institucional"
2018,10,365,757,"Puertos y Vías Navegables"
2018,10,365,758,"Adq. inmuebles, equipos, herramientas, ropa trabajo, etc."
2018,10,365,759,"Gastos de estudio y preinversión"
2018,10,365,760,"Recursos Hídricos, materiales fluviales y obras hidráulicas"
2018,10,365,761,"Regul.de part.de Obras ejec.por el sist.de Adm.Directa"
2018,10,365,762,"Adquisición de maquinaria"
2018,10,365,763,"Vehículos"
2018,10,365,764,"Obradores y Sedes Dirección Nacional Arquitectura"
2018,10,365,765,"Expropiaciones para Obras"
2018,10,365,766,"Mantenimiento de balanzas"
2018,10,365,769,"Controles de pesaje e Inspección Técnica Vehicular"
2018,10,365,770,"Inmuebles Unidades Ejecutoras del MTOP"
2018,10,365,771,"Adquisición de vehículos"
2018,10,365,773,"Edificios"
2018,10,365,777,"Ruta 1: Libertad - Colonia"
2018,10,365,788,"Muestras y Exposiciones"
2018,10,365,789,"Equip., Materiales, Sub-contratos, y Software obras Arquit."
2018,10,365,845,"Adquisición de Vehículos"
2018,10,365,846,"Programa Hidrovía Paraná-Paraguay"
2018,10,365,847,"Desarrollo de la Marina Mercante Nacional"
2018,10,365,848,"Reformulación del cuerpo inspectivo"
2018,10,365,849,"Asistencia técnica"
2018,10,365,850,"Servicios de transporte por carretera"
2018,10,365,853,"Mantenimiento del programa"
2018,10,365,855,"Mantenimiento del Programa"
2018,10,365,856,"Mantenimiento del Programa"
2018,10,365,857,"Plan de Mantenimiento"
2018,10,365,858,"Mantenimiento"
2018,10,365,859,"Mantenimiento del programa"
2018,10,365,860,"Desarrollo Plan director Area Metropolitana de Montevideo"
2018,10,365,861,"Consolidar la formalidad en el transporte de cargas por carr"
2018,10,365,862,"Fortalecimiento institucional"
2018,10,365,900,"Apoyo al Plan de Emergencia Social"
2018,10,365,903,"Seguridad en el tránsito"
2018,10,365,908,"Asistencia Técnica"
2018,10,365,923,"Culminación y refacción de las obras del Edificio EDIR"
2018,10,365,924,"Planes Especiales de Interés Nacional"
2018,10,365,925,"Refacciones y adecuaciones edificios MTOP"
2018,10,365,926,"Equipamiento Archivo Gráfico y Material Topográfico"
2018,10,365,927,"Equipamiento de Oficina"
2018,10,365,929,"Gastos asesorías, compra de equipos y vehículos"
2018,10,365,934,"Coordinación, difusión, extensión e investigación aplicada"
2018,10,365,935,"Desarrollo de bases y equipamiento de las redes informáticas"
2018,10,365,936,"Desarrollo Tecnológico y Capacitación"
2018,10,365,937,"Desarrollo y Complementación de los Sistemas Micrográficos"
2018,10,365,938,"Automatización y Regularización de Gestión"
2018,10,365,939,"Infraestructura Nacional de Datos Espaciales"
2018,10,365,956,"Puente Colonia Bs.As."
2018,10,365,971,"Equipamiento y mobiliario de oficina"
2018,10,365,972,"Informática"
2018,10,365,973,"Inmuebles"
2018,10,365,974,"Vehículos"
2018,10,365,999,"Mantenimiento y conservación de la red"
2018,10,366,0,"Funcionamiento"
2018,10,366,301,"Control Pesaj.e Insp.Tec.Vehic."
2018,10,366,501,"Fotalecimiento Institucional"
2018,10,366,701,"Fortalecimiento  institucional"
2018,10,366,702,"Convenios"
2018,10,366,706,"Equipamiento informático"
2018,10,366,712,"Anillo Colector Perimetral de Montevideo"
2018,10,366,722,"Rutas Varias"
2018,10,366,725,"Fortalecimiento Institucional"
2018,10,366,730,"Inversión de Ejercicios Anteriores"
2018,10,366,745,"Investigación Estudios de Preinversión y contralor de obras"
2018,10,366,750,"Rutas"
2018,10,366,752,"Puentes"
2018,10,366,754,"Seguridad Vial"
2018,10,366,756,"Mejoramiento Institucional"
2018,10,366,757,"Puertos y Vías Navegables"
2018,10,366,758,"Adq. inmuebles, equipos, herramientas, ropa trabajo, etc."
2018,10,366,759,"Gastos de estudio y preinversión"
2018,10,366,760,"Recursos Hídricos, materiales fluviales y obras hidráulicas"
2018,10,366,761,"Regul.de part.de Obras ejec.por el sist.de Adm.Directa"
2018,10,366,762,"Adquisición de maquinaria"
2018,10,366,763,"Renovación del Parque Automotor"
2018,10,366,764,"Obradores y Sedes Dirección Nacional Arquitectura"
2018,10,366,765,"Expropiaciones para Obras"
2018,10,366,766,"Mantenimiento de balanzas"
2018,10,366,769,"Controles de pesaje e Inspección Técnica Vehicular"
2018,10,366,771,"Adquisición de vehículos"
2018,10,366,773,"Edificios"
2018,10,366,777,"Ruta 1: Libertad - Colonia"
2018,10,366,788,"Muestras y Exposiciones"
2018,10,366,845,"Adquisición de Vehículos"
2018,10,366,846,"Programa Hidrovía Paraná-Paraguay"
2018,10,366,847,"Desarrollo de la Marina Mercante Nacional"
2018,10,366,848,"Reformulación del cuerpo inspectivo"
2018,10,366,849,"Asistencia técnica"
2018,10,366,850,"Servicios de transporte por carretera"
2018,10,366,853,"Mantenimiento del programa"
2018,10,366,855,"Mantenimiento del Programa"
2018,10,366,856,"Mantenimiento del Programa"
2018,10,366,857,"Plan de Mantenimiento"
2018,10,366,858,"Mantenimiento"
2018,10,366,859,"Mantenimiento del programa"
2018,10,366,860,"Desarrollo Plan director Área Metropolitana de Montevideo"
2018,10,366,861,"Consolidar formalidad en transporte de cargas por carretera"
2018,10,366,862,"Fortalecimiento institucional"
2018,10,366,863,"Desarrollo de la Dirección General de Transporte Aéreo"
2018,10,366,900,"Apoyo al Plan de Emergencia Social"
2018,10,366,903,"Seguridad en el tránsito"
2018,10,366,908,"Asistencia Técnica"
2018,10,366,923,"Culminación y refacción de las obras del Edificio EDIR"
